neuron,primitive,iou,weight
29,marital-status:Never-married,0.4178571428570682,-0.1641210913658142
29,education:Some-college,0.4178571428570682,-0.1641210913658142
29,marital-status:Separated,0.4178571428570682,-0.1641210913658142
29,education:Bachelors,0.4178571428570682,-0.1641210913658142
30,marital-status:Married-civ-spouse,0.4330827067668521,0.1859022080898285
30,education-num,0.4330827067668521,0.1859022080898285
30,education:Prof-school,0.4330827067668521,0.1859022080898285
30,occupation:Machine-op-inspct,0.4330827067668521,0.1859022080898285
31,occupation:Prof-specialty,0.49563318777281756,0.13250447809696198
31,workclass:Self-emp-inc,0.49563318777281756,0.13250447809696198
31,workclass:Self-emp-not-inc,0.49563318777281756,0.13250447809696198
31,marital-status:Married-civ-spouse,0.49563318777281756,0.13250447809696198
32,relationship:Husband,0.35242290748894795,0.20843960344791412
32,occupation:Transport-moving,0.35242290748894795,0.20843960344791412
32,workclass:Federal-gov,0.35242290748894795,0.20843960344791412
32,marital-status:Separated,0.35242290748894795,0.20843960344791412
33,education-num,0.5277310924368861,0.1530311405658722
33,relationship:Wife,0.5277310924368861,0.1530311405658722
33,marital-status:Married-civ-spouse,0.5277310924368861,0.1530311405658722
33,occupation:Transport-moving,0.5277310924368861,0.1530311405658722
34,occupation:Other-service,0.3996478873238733,-0.10359474271535873
34,occupation:Handlers-cleaners,0.3996478873238733,-0.10359474271535873
34,education:11th,0.3996478873238733,-0.10359474271535873
34,education:10th,0.3996478873238733,-0.10359474271535873
35,relationship:Own-child,0.3606102635228348,-0.17044857144355774
35,occupation:Craft-repair,0.3606102635228348,-0.17044857144355774
35,occupation:Farming-fishing,0.3606102635228348,-0.17044857144355774
35,native-country:?,0.3606102635228348,-0.17044857144355774
36,occupation:Other-service,0.3211143695014192,-0.1998574286699295
36,education:10th,0.3211143695014192,-0.1998574286699295
36,workclass:Local-gov,0.3211143695014192,-0.1998574286699295
36,occupation:Machine-op-inspct,0.3211143695014192,-0.1998574286699295
37,relationship:Husband,0.43984962406006767,0.15236444771289825
37,education-num,0.43984962406006767,0.15236444771289825
37,capital-gain,0.43984962406006767,0.15236444771289825
37,occupation:Craft-repair,0.43984962406006767,0.15236444771289825
38,occupation:Other-service,0.36711281070738677,-0.07543759793043137
38,workclass:?,0.36711281070738677,-0.07543759793043137
38,occupation:Handlers-cleaners,0.36711281070738677,-0.07543759793043137
38,education:Some-college,0.36711281070738677,-0.07543759793043137
39,relationship:Husband,0.47096774193540786,0.144889235496521
39,education:HS-grad,0.47096774193540786,0.144889235496521
39,occupation:Craft-repair,0.47096774193540786,0.144889235496521
39,education:Masters,0.47096774193540786,0.144889235496521
40,relationship:Own-child,0.39668174962286623,-0.13646560907363892
40,marital-status:Divorced,0.39668174962286623,-0.13646560907363892
40,education-num,0.39668174962286623,-0.13646560907363892
40,workclass:Local-gov,0.39668174962286623,-0.13646560907363892
41,workclass:?,0.384892086330866,-0.25876978039741516
41,workclass:Local-gov,0.384892086330866,-0.25876978039741516
41,education:10th,0.384892086330866,-0.25876978039741516
41,education:11th,0.384892086330866,-0.25876978039741516
42,relationship:Wife,0.37433155080207225,-0.1444215178489685
42,workclass:Self-emp-not-inc,0.37433155080207225,-0.1444215178489685
42,education:11th,0.37433155080207225,-0.1444215178489685
42,relationship:Other-relative,0.37433155080207225,-0.1444215178489685
43,education:Some-college,0.3948811700182093,-0.22290053963661194
43,education:Assoc-voc,0.3948811700182093,-0.22290053963661194
43,marital-status:Married-civ-spouse,0.3948811700182093,-0.22290053963661194
43,occupation:Handlers-cleaners,0.3948811700182093,-0.22290053963661194
44,native-country:United-States,0.34973404255314494,-0.1455630511045456
44,marital-status:Married-civ-spouse,0.34973404255314494,-0.1455630511045456
44,education-num,0.34973404255314494,-0.1455630511045456
44,occupation:Sales,0.34973404255314494,-0.1455630511045456
45,workclass:?,0.37319587628858286,-0.13101188838481903
45,occupation:Handlers-cleaners,0.37319587628858286,-0.13101188838481903
45,native-country:?,0.37319587628858286,-0.13101188838481903
45,native-country:Mexico,0.37319587628858286,-0.13101188838481903
46,relationship:Own-child,0.40165289256191705,-0.10598361492156982
46,occupation:Farming-fishing,0.40165289256191705,-0.10598361492156982
46,workclass:?,0.40165289256191705,-0.10598361492156982
46,occupation:Protective-serv,0.40165289256191705,-0.10598361492156982
47,occupation:Other-service,0.4181818181817421,-0.2050807923078537
47,occupation:Handlers-cleaners,0.4181818181817421,-0.2050807923078537
47,occupation:Farming-fishing,0.4181818181817421,-0.2050807923078537
47,marital-status:Separated,0.4181818181817421,-0.2050807923078537
48,education:Bachelors,0.5590551181101262,0.20373183488845825
48,workclass:Self-emp-not-inc,0.5590551181101262,0.20373183488845825
48,marital-status:Never-married,0.5590551181101262,0.20373183488845825
48,workclass:Self-emp-inc,0.5590551181101262,0.20373183488845825
49,relationship:Own-child,0.3632075471697685,-0.1455501914024353
49,relationship:Not-in-family,0.3632075471697685,-0.1455501914024353
49,relationship:Other-relative,0.3632075471697685,-0.1455501914024353
49,occupation:Sales,0.3632075471697685,-0.1455501914024353
50,education-num,0.49535603715162607,0.1731874793767929
50,education:Assoc-acdm,0.49535603715162607,0.1731874793767929
50,workclass:State-gov,0.49535603715162607,0.1731874793767929
50,occupation:Sales,0.49535603715162607,0.1731874793767929
51,occupation:Prof-specialty,0.5498007968126395,0.1660042107105255
51,education:Masters,0.5498007968126395,0.1660042107105255
51,capital-gain,0.5498007968126395,0.1660042107105255
51,education:HS-grad,0.5498007968126395,0.1660042107105255
52,occupation:Prof-specialty,0.36007130124770764,0.2181507796049118
52,education:Masters,0.36007130124770764,0.2181507796049118
52,occupation:Protective-serv,0.36007130124770764,0.2181507796049118
52,education:12th,0.36007130124770764,0.2181507796049118
53,marital-status:Never-married,0.4710144927535378,-0.1768694818019867
53,marital-status:Divorced,0.4710144927535378,-0.1768694818019867
53,education-num,0.4710144927535378,-0.1768694818019867
53,education:Some-college,0.4710144927535378,-0.1768694818019867
54,occupation:Craft-repair,0.37412095639938475,0.1366855800151825
54,capital-gain,0.37412095639938475,0.1366855800151825
54,relationship:Wife,0.37412095639938475,0.1366855800151825
54,occupation:Transport-moving,0.37412095639938475,0.1366855800151825
55,relationship:Own-child,0.5133689839571277,-0.21611741185188293
55,occupation:Other-service,0.5133689839571277,-0.21611741185188293
55,occupation:Machine-op-inspct,0.5133689839571277,-0.21611741185188293
55,marital-status:Married-civ-spouse,0.5133689839571277,-0.21611741185188293
56,marital-status:Never-married,0.36920777279516154,-0.10460914671421051
56,education-num,0.36920777279516154,-0.10460914671421051
56,occupation:Farming-fishing,0.36920777279516154,-0.10460914671421051
56,native-country:Mexico,0.36920777279516154,-0.10460914671421051
57,occupation:Other-service,0.3732283464566341,-0.21707075834274292
57,relationship:Unmarried,0.3732283464566341,-0.21707075834274292
57,native-country:Mexico,0.3732283464566341,-0.21707075834274292
57,occupation:Tech-support,0.3732283464566341,-0.21707075834274292
58,marital-status:Married-civ-spouse,0.43388960205385957,0.0773467943072319
58,occupation:Adm-clerical,0.43388960205385957,0.0773467943072319
58,occupation:Sales,0.43388960205385957,0.0773467943072319
58,education:Assoc-voc,0.43388960205385957,0.0773467943072319
59,occupation:Exec-managerial,0.445672191528463,0.2335463911294937
59,workclass:State-gov,0.445672191528463,0.2335463911294937
59,workclass:Federal-gov,0.445672191528463,0.2335463911294937
59,native-country:?,0.445672191528463,0.2335463911294937
60,marital-status:Married-civ-spouse,0.4231332357246818,0.17240352928638458
60,education:HS-grad,0.4231332357246818,0.17240352928638458
60,education:Masters,0.4231332357246818,0.17240352928638458
60,native-country:?,0.4231332357246818,0.17240352928638458
61,relationship:Own-child,0.3968253968253268,-0.1826837658882141
61,occupation:Farming-fishing,0.3968253968253268,-0.1826837658882141
61,education:7th-8th,0.3968253968253268,-0.1826837658882141
61,occupation:Protective-serv,0.3968253968253268,-0.1826837658882141
62,relationship:Own-child,0.4495575221238142,-0.06194860115647316
62,education:Bachelors,0.4495575221238142,-0.06194860115647316
62,relationship:Husband,0.4495575221238142,-0.06194860115647316
62,occupation:Tech-support,0.4495575221238142,-0.06194860115647316
63,relationship:Husband,0.3992628992628502,0.20041801035404205
63,marital-status:Divorced,0.3992628992628502,0.20041801035404205
63,education:HS-grad,0.3992628992628502,0.20041801035404205
63,education:Assoc-acdm,0.3992628992628502,0.20041801035404205
